Um usuário do Google;5 de novembro de 2018;Não estou conseguindo cadastrar o meu cartão C&A, está dando erro e pedindo para verificar os dados;;
Ministério Arca da Aliança;11 de junho de 2019;desde que atualizou não presta mas, pois so dá erro e diz que o aplicativo não é confiável ... então tive que desinstalar do meu celular, se não é confiável então não tem porque deixar de enfeite, na próxima atualização experimente antes de passar para as pessoas baixar. 😠 sempre usei esse aplicati…;;
Lokdow Quest;10 de julho de 2019;esta aparecendo que minha conexão não e segura...sendo que estava usando o aplicativo semana passada dia 4/7/19..e agora não da mais, so fica com essa msg na tela;;
Antonio Alyson;14 de maio de 2019;É um bom aplicativo, porém a anuidade do cartão é muito caro .;;
Juh Henrique;26 de agosto de 2019;Muito bom app gostei muito controlo todas minhas compras;;
Leonardo Bionde;18 de novembro de 2018;Toda vez depois da atualização fica dando serviço indispensável. Péssimo...;;
Amanda Alexandre;14 de agosto de 2019;otimo eu amo esse aplicativo;;
flavio luiz;13 de julho de 2019;gostaria que tivesse o chat online;;
Marcos Brian;12 de agosto de 2019;depois dessa atualização eu nao consigo mas abri meu perfil "erro de conexão";;
Iranilson Sousa Santos;23 de maio de 2019;E bom som não dou 5 estrela por que precisa melhorar mais;;
Daniela Cruz;22 de maio de 2019;baixei o App funcionou por um tempo e agora da erro e não consigo acessar mais;;
RAY GAMES;14 de setembro de 2019;Péssimo aplicativo não e nada intuitivo , e muito feio;;
Cassio Eduardo;4 de setembro de 2019;Não tou conseguindo ver a fatura diz pra colocar um número elegível sendo que o dados estão corretos;;
Maria Isabela Herculano Rodrigues;20 de junho de 2019;Depois da última atualização, não consigo acessar, sempre da erro dizendo que sua conexão com o Bradesco não é segura por isso o app será finalizado. Está muito ruim.;;
Thalia Sousa Santos;11 de julho de 2019;e muito ruim nao tem as informaçoes completas nao gostei;;
Gi Morett;15 de junho de 2019;Muito bom, só falta imprimir fatura;;
Um usuário do Google;9 de novembro de 2018;Horroroso esse aplicativo só fica dando erro sangue de Cristo tem poder 😡;;
Regina Sousa;9 de outubro de 2019;Ótimo pra vc que gosta de acompanhar tudo de perto;;
Rodrigo Viegas;20 de março de 2019;depois de 1 mês usando, eu coloquei minha senha (sendo que a senha estava correta), e por 3 vezes disse que a senha estava incorreta e bloqueou meu acesso. Estou muito insatisfeito pois não consegui os boletos para pagar e isso gerou juros.;;
Mr Blackstyle;28 de março de 2019;Já esta passando da hora de disponibilizar o adiamento da fatura do cartão todos os grandes bancos incluindo as Fintechs disponibilizam a opção.;;
Graça Lia;9 de setembro de 2019;Muito bom esse aplicativo!!!.;;
Um usuário do Google;19 de fevereiro de 2019;Não estou conseguindo finalizar o cadastro da minha mãe, estou esperando receber o e-mail e até agora nada. Vamos , cuidem em resolver isso, ela tem fatura que vence amanhã. Depois Não fiquem ligando para cobrar boletos em atraso pq isso tudo é culpa de vocês mesmos.;;
Felipe Rodrigues;22 de janeiro de 2019;Esse é um bom APP , porém estou tentando gerar a fatura para pagamento e só aparece uma mensagem dizendo : "Este cartão não possui pagamentos a serem exibidos .;;
Helder Lacerda;25 de setembro de 2019;Pior app de cartões disparado.;;
Iracema Gonsalves;7 de junho de 2019;tornou mais facil controlar minhas de espesas;;
Claudia Fagundes;1 de maio de 2019;Desde que atualizei para nova versão deu problema com senha e nao consigo mais utilizar o aplicativo.Como posso resolver porque a Central de atendimentos nao me ajudou.;;
Andre Ferla;18 de maio de 2019;ja tenho o cartão da minha conta no aplicativo, quer incluir mais um para poder acessar as informações do mesmo, porem nao consigo ou nao achei como incluir outro cartão;;
Wenderson Melo laverrier;7 de outubro de 2019;app muito simples e didático;;
Fidelis De Siqueira Gonzaga;4 de fevereiro de 2019;Não consigo cadastrar meu cartão só da mensagem de erro;;
Daniela Visentin;13 de setembro de 2019;Ótima ajuda. Prática;;
Karol Ramalho;6 de abril de 2019;o aplicativo está dando erro direto , não consigo entrar nele .. resolvam isso por favor . desde já grata .;;
Whendel Silva;19 de julho de 2019;deveria aparecer a compra assim que efetuada;;
Caroline Pinheiro;15 de agosto de 2019;péssimo! so aparece "sem conexão" quando tento adicionar o perfil;;
PEDRO TOSI;17 de novembro de 2018;Não se consegue nem realizar o cadastro para iniciar, como posso responder pelos serviços "prestados"?!?!?! Como tudo no Bradesco, mais um elefante dentro de uma loja de cristal.....;;
Jamiles Grande;27 de julho de 2019;experiencia muito legal 👏👏❤;;
Thiago Milfont;21 de junho de 2019;Aplicativo não inicia após atualizar, fala que a conexão não é segura. Já testei em outras redes e ocorre o mesmo.;;
Edson Teixeira da Fonseca;20 de setembro de 2019;Parcelamento conta cartão de crédito;;
uwu;14 de maio de 2019;Muito bom por aqui consigo ver meu limite é ver também minha fatura detalhada é bem útil esse aplicativo é também não preciso ficar ligando na central de atendimento;;
Ana Silva;13 de agosto de 2019;Fácil e prático de utilizar!;;
newton kelson;8 de setembro de 2019;Eu queria saber como faço pra mudar a bandeira do cartão, de Elo para Visa;;
Wellington Santos;27 de setembro de 2019;Não consigo cadastrar o Bradescard casas bahia no app;;
Luks19 Rodriguescardoso;30 de maio de 2019;Não estou conseguindo abrir o aplicativo no meu celular;;
Ednanicaciodossantos Santos;25 de julho de 2019;ótimo 👏👏👏 até aqui nunca tive nenhum problema 👍;;
Jose Elcio Rodrigues;6 de maio de 2019;agora ficou ótimo.;;
Rogerio L.;2 de setembro de 2019;Desinstalei o aplicativo mas não consigo tirar ele do meu calendário ! Como faço isso ? Obrigado pela atenção !;;
Heloisa lola;24 de agosto de 2019;Ajuda a controlar as contas;;
Um usuário do Google;13 de janeiro de 2019;Ta horrível.. Ta falando pra finalizar cadastro mas já está tudo certo fica dando erro... Ta muito ruim;;
Jose Silvano;29 de julho de 2019;ta muito ruim pra acessar;;
Matteus Syllva;12 de dezembro de 2018;Não Consigo Acessar Minha Fatura, Rosolvam Isso!!;;
Um usuário do Google;19 de dezembro de 2018;coloco as informações do cartao e nao registra o cadastro, unformando que ha erro nas informações, sendo que estao todas corretas.;;
MARCOS BATISTA;21 de junho de 2019;Muito bom ficar por dentro do que é gasto... Top...;;
Fabio da Silva Lima;27 de junho de 2019;Por favor me ajudem pois estou tentando acessar o aplicativo mais está dando erro de usuário não cadastrado sendo que já havia cadastro com o meu Nome,CPF e Senha isso ocorreu depois que recebi um novo cartão 😣😣😣;;
jose miguel terron;1 de outubro de 2019;Muito bom falta apenas itoken acoplado;;
Ruan Marrone;25 de abril de 2019;deixa muito a desejar, interface totalmente ultrapassada, muito complicado de usar, não recebo notificação de compras e etc. insatisfeito;;
Alvaro Rc;29 de abril de 2019;Gostei, mais precisa melhorar um pouco mais;;
Daniel Felipe;24 de dezembro de 2018;O app é otimo porém possuo tres cartões do bradesco e só consigo cadastrar apenas um! Como faço para cadastrar os demais?;;
Jessé Filho;14 de agosto de 2019;Depois da última atualização o App simplesmente não abre... sempre da erro de conexão, sendo que os outros app abrem normalmente, ou seja, o problema não é com a internet, E sim com o App Bradesco cartões.. me mandaram uma msg dizendo que o problema na teria sido "resolvido" , caso o contrário pra e…;;
EDUARDO FERREIRA;4 de outubro de 2019;Muito bom aplicativo, mas falta uma função essencial que tem em outros cartões que é enviar um sms do valor da compra toda vez que vc ultiliza o cartão, isso da mais segurança ao usuário do cartão que saberá no ato da compra se é realmente o que ele gastou.;;
junior dias;30 de abril de 2019;não funciona, so da mensagem de sistema indisponível, favor revisar e corrigir;;
Um usuário do Google;2 de janeiro de 2019;não consigo me cadastrar seja site ou App para consultar meu cartão 💳 CeA!;;
Maria Clara Fonseca;17 de julho de 2019;Péssima comunicação. Estou tentando desde as 16 horas do dia 16/07 pra me mandarem a fatura atualizada pro dia 17/07 já que o vencimento da fatura foi ontem e eu não consegui pagar, liguei em TODOS os telefones possíveis e nenhum resolveu meu problema pra mandar a fatura atualizada pro meu email pra…;;
Marinalva Marques;1 de agosto de 2019;Muito bom mesmo!;;
Um usuário do Google;19 de outubro de 2018;Nao consigo nem acessar mais o app. Da erro de conexao ou nao consigo informar senha de acesso.;;
Carlos Henrique;15 de julho de 2019;eu acho que deveria fazer pagamento da fatura com débito em conta facilitaria bastante a vida dos usuários infelizmente deixou a desejar Nesse quesito;;
Edson Gonçalves Beira;11 de setembro de 2019;Aplicativo muito bom recomendo;;
Lynaldo Ribeiro Dos Santos;23 de dezembro de 2018;n consigo acessar o aplicativo, tem previsão para esse problema ser resolvido, desde ja agradeço.;;
Gueisa Gonçalves;18 de maio de 2019;no começo estava td funcionando perfeitamente ,agora n consigo mais acessar,acesso bloqueado Sendo q nada foi alterado. Resumindo,n consigo mais ter acesso ao aplicativo. Lamentável;;
Ramon Phelipe;2 de outubro de 2019;Péssimo, precisa melhorar muito pra ficar bom. Atualiza o app, muda a interface, tira as propagandas, deixa ele mais rápido, desbloqueio pelo caixa eletrônica tem muitas etapas tem que ser mais simples, depois disso se ficar bom eu dou nota 5. E eu falo como melhorou.;;
Jacinto Apolonio da silva Apolonio;20 de julho de 2019;e muito conpricado este aprecativo;;
Conceição Con;7 de maio de 2019;adorei ,atraves do aplicativo q consegui pagar meu cartao de credito!;;
Susana Furtado;16 de setembro de 2019;Amei o App, mas depois que atualizou não consegui mais usar. 😭😭😭;;
Lux Kalla;12 de setembro de 2019;Ainda tem falhas;;
Valdeci teodorio da silva Teodorio da silva;23 de julho de 2019;esta e a primeira ves que usso este apricativo esto gostando muito e muito pratico e bom.;;
Karine Beatriz;30 de maio de 2019;app bom mais confunde valores de um cartao com o outro quando se tem 2 cartoes no app;;
Marina Santos;25 de maio de 2019;Não consigo criar meu perfil no app, coloco o número e senha do cartão certo, mas pede pra verificar. decepcionada!;;
igor andrey;3 de maio de 2019;Ate antes da atualização eu daria 5 estrelas numa boa... Apos essa ultima atualização o aplivativo ficou esquisito e nao consigo resolver meu problema... Estou colocando minha senha correta e esta dando senha inválida, repetir o processo mais de 4 vezes, e o sistema bloqueou meu acesso dizend…;;
CHRISTIAN FREITAS DE MESQUITA;2 de setembro de 2019;App muito bom, facilita muito a vida da gente 👏👏👏👏;;
Lilian Renata;23 de maio de 2019;desde quando recebi novo cartão, eu simplesmente não consigo cadastra-lo para consultas.;;
Willderson Gonçalves;19 de dezembro de 2018;Muito pratico, consigo visualizar os gastos de cada cartão, gráficos, visualizar senha. Tá muito bom.;;
Elieber Gouveia;5 de setembro de 2019;Bom dia ? Ja faz muitos anos ,que faço uso deste cartão,nada a reclamar só,agradecer.;;
estevan271;13 de setembro de 2019;Muito bom o app;;
Magno;21 de dezembro de 2018;Desisti do cadastro ao pedir a senha do cartão de compra e saque. Quem em sã conciencia faz isso ? Porque vocês nao facilitam com uma validação mais segura ao usuário?;;
Cláudio Pedro;10 de outubro de 2019;Solicitei um cartão, e não tem como rastrear entrega. Outros aplicativos já fazem isto com a maior simplicidade. Péssimo;;
Nyde .santos55;25 de setembro de 2019;Tem que melhorar mais;;
Adão Macedo;21 de junho de 2019;Muito bom. Pra ficar excelente podia gerar a fatura digital ao invés do boleto separado do extrato.;;
Jennifer Gonçalves;30 de julho de 2019;Muito bom o app;;
Benedito Ferreira;30 de maio de 2019;há tive o aplicativo más só que de algumas semana não consigo acessar ,coloco a venha más mesmo assim não consigo acessar.;;
Juliana Ferreira;7 de março de 2019;nao consigo cadastrar,toda hora da erro no número do cartão;;
Geovana Andreia Serafim;26 de setembro de 2019;Precisa detalhar mais os gastos;;
José Maia;20 de julho de 2019;instalei mas não consigo entrar?;;
marcelo valerio;7 de junho de 2019;Não está fornecendo guia de pagamento;;
Roberto de Jesus dos Santos;24 de maio de 2019;muito facil o uso, mas é a minha primeira navegação;;
ivan Bernardo Frazao Bernardo;7 de outubro de 2019;Muito bom o aplicativo Parabéns;;
Planeje Contábil Nelson;25 de agosto de 2019;Bastante intuitivo. Gostei!;;
bricado na rua com histórias;23 de julho de 2019;muito prático e rápido;;
Lucilia Aniceto;12 de novembro de 2018;Troquei de aparelho celular e já fazem 15 dias que estou tentando baixar o aplicativo é não consigo, fala que é para entrar em contato com a central. Já abri uma reclamação na central 3x , além de não resolverem, não me ligam para posicionar a reclamação....;;
grazi branddao;29 de outubro de 2018;colocamos a senha e fala que tá errada, o cartão é novo e esta tudo certo, horrivel mesmo;;
Claudio Andrade Perini;29 de maio de 2019;por enquanto tudo bem;;
Ingrid Tatianne Inacio De Oliveira;19 de agosto de 2019;penso que poderia ter mais facilidades;;
Demerson Santos rocha;7 de julho de 2019;o app nao ta aceitando a senha do cartão e nao me autoriza fazer login .;;
Abraao Barros;18 de dezembro de 2018;Inventam um aplicativo que quando digito o número do cartão mostra que não existem. Não irei enviar os dados pra clonar de novo? arruma isso sem precisar da pessoa enviar os dados, confiança ZERO 0;;
Jonathan Esteves;19 de agosto de 2019;Demoram demais no lançamento/atualização das compras. Horrível! As vezes eu quero fazer um controle e os gastos estão 1 semana atrasados! Corrijam ou desinstalo e paro de usar. Ja estão perdendo MUITO para bancos digitais.;;
